순번,성별,생년,국적명,체류자격,학교명
27485,남,1986,이란,박사과정,서울대학교
27486,남,1986,타이완,대학부설 어학원 연수,이화여자대학교
27487,여,1986,베트남,전문학사과정,김포대학교
27488,여,1986,중국,박사과정,한국학중앙연구원한국학대학원
27489,여,1986,중국,석사과정,동아대학교
27490,여,1986,몽골,대학부설 어학원 연수,
27491,여,1986,중국,학사과정,단국대학교
27492,여,1986,중국,박사과정,성균관대학교
27493,여,1986,중국,석사과정,경희대학교국제캠퍼스
27494,여,1986,일본,석사과정,충남대학교
27495,여,1986,타이완,대학부설 어학원 연수,한국외국어대학교
27496,남,1986,미국,대학부설 어학원 연수,(학)연세대학교
27497,여,1986,러시아(연방),박사과정,고려대학교
27498,남,1986,중국,전문학사과정,가톨릭상지대학
27499,남,1986,중국,학사과정,경운대학교
27500,남,1986,우즈베키스탄,대학부설 어학원 연수,두원공과대학
27501,남,1986,중국,학사과정,건국대학교
27502,남,1986,베트남,전문학사과정,성덕대학
27503,남,1986,베트남,학사과정,위덕대학교
27504,남,1986,중국,석사과정,계명대학교
27505,여,1986,중국,학사과정,부산외국어대학교
27506,여,1986,이란,대학부설 어학원 연수,전남대학교언어교육원
27507,남,1986,일본,학술연구기관 특정연구자,고려대학교 민족문화연구원
27508,여,1986,중국,대학부설 어학원 연수,전남대학교
27509,남,1986,중국,석사과정,중앙대학교
27510,남,1986,캄보디아,석사과정,
27511,남,1986,케냐,학사과정,나사렛대학교
27512,남,1986,베트남,전문학사과정,대구공업대학교
27513,남,1986,네팔,석사과정,조선대학교
27514,남,1985,베트남,박사과정,성균관대학교
27515,여,1986,일본,학사과정,이화여자대학교
27516,여,1986,중국,전문학사과정,경남정보대학
27517,남,1986,한국계중국인,학사과정,전남대학교
27518,남,1986,인도,박사과정,울산과학기술대학교
27519,남,1986,인도네시아,박사과정,한국과학기술연구원
27520,남,1986,카메룬,학사과정,경기대학교
27521,남,1986,몽골,석사과정,대한신학대학원대학교
27522,남,1986,몽골,석사과정,배재대학교
27523,남,1986,네팔,석사과정,아주대학교
27524,여,1986,이란,석사과정,국립부경대학교
27525,남,1986,베트남,전문학사과정,김포대학교
27526,여,1986,베트남,학사과정,광주여자대학교
27527,남,1986,파키스탄,박사과정,경북대학교
27528,남,1986,이집트,석사과정,한국전력국제원자력대학원대학교
27529,여,1986,중국,학사과정,한세대학교
27530,여,1986,중국,박사과정,서울시립대학교
27531,여,1986,키르기스스탄,학사과정,한국예술종합학교
27532,여,1986,중국,전문학사과정,강원도립대학
27533,여,1986,중국,학사과정,성균관대학교
27534,여,1986,몽골,박사과정,전북대학교
27535,여,1986,베트남,학사과정,건동대학교
27536,여,1986,미국,석사과정,이화여자대학교
27537,여,1986,페루,대학부설 어학원 연수,성균관대학교
27538,여,1986,중국,박사과정,공주대학교
27539,남,1986,우간다,석사과정,한국과학기술원
27540,남,1986,오스트레일리아,교환학생,(학)연세대학교
27541,여,1986,중국,학사과정,숭실대학교
27542,남,1986,중국,학사과정,동국대학교
27543,남,1986,베트남,전문학사과정,성덕대학
27544,여,1986,일본,석사과정,고려대학교
27545,여,1986,중국,박사과정,신라대학교
27546,남,1986,이란,박사과정,(학)연세대학교
27547,여,1986,중국,대학부설 어학원 연수,충청대학교
27548,남,1986,중국,석사과정,영남대학교
27549,남,1986,방글라데시,석사과정,울산대학교
27550,남,1986,중국,석사과정,한양대학교
27551,남,1986,중국,석사과정,중앙대학교
27552,남,1986,중국,박사과정,경북대학교
27553,여,1986,타이,박사과정,이화여자대학교
27554,남,1986,우즈베키스탄,대학부설 어학원 연수,대한신학대학원대학교
27555,남,1986,중국,대학부설 어학원 연수,대구가톨릭대학교
27556,남,1986,몽골,대학부설 어학원 연수,성균관대학교
27557,여,1986,타이완,대학부설 어학원 연수,중앙대학교
27558,여,1986,아르헨티나,대학부설 어학원 연수,고려대학교
27559,여,1986,인도,석사과정,서울기독대학교
27560,남,1986,중국,학사과정,건국대학교
27561,여,1985,중국,석사과정,인하대학교
27562,여,1985,몽골,석사과정,상명대학교
27563,여,1986,러시아(연방),대학부설 어학원 연수,국제신학대학원대학교
27564,남,1986,중국,박사과정,한밭대학교
27565,여,1986,중국,전문학사과정,전남과학대학
27566,여,1986,몽골,석사과정,영남대학교
27567,여,1986,중국,대학부설 어학원 연수,한세대학교
27568,남,1986,파키스탄,석사과정,창원대학교
27569,여,1986,베트남,석사과정,세종대학교
27570,여,1986,중국,석사과정,고려대학교
27571,여,1986,일본,대학부설 어학원 연수,(학)연세대학교
27572,남,1986,미국,석사과정,제주대학교
27573,남,1986,중국,석사과정,전남대학교
27574,여,1986,중국,박사과정,전남대학교
27575,남,1986,인도,박사과정,한국과학기술원
27576,남,1986,네팔,대학부설 어학원 연수,태림포장공업(주)
27577,남,1986,중국,학사과정,예원예술대학교
27578,여,1986,중국,석사과정,전남대학교
27579,여,1986,중국,석사과정,남부대학교
27580,남,1986,중국,박사과정,강원대학교
27581,여,1986,중국,박사과정,건국대학교
27582,여,1986,몽골,석사과정,동국대학교
27583,남,1986,인도,박사과정,울산과학기술대학교
27584,남,1986,한국계중국인,전문학사과정,군장대학
27585,남,1986,일본,대학부설 어학원 연수,한양대학교
27586,여,1986,중국,석사과정,한국외국어대학교
27587,남,1986,중국,석사과정,한양대학교
27588,남,1986,중국,대학부설 어학원 연수,서울여자대학교
27589,남,1986,중국,학사과정,고신대학교
27590,여,1986,중국,석사과정,이화여자대학교
27591,남,1986,중국,석사과정,국립부경대학교
27592,남,1986,일본,대학부설 어학원 연수,케네디학원
27593,여,1986,중국,석사과정,상명대학교
27594,남,1986,베트남,박사과정,경북대학교
27595,남,1986,파키스탄,석사과정,울산대학교
27596,여,1986,중국,박사과정,전북대학교
27597,남,1986,베트남,박사과정,고려대학교
27598,남,1986,남아프리카공화국,석사과정,한영신학대학교
27599,여,1986,중국,석사과정,한양대학교
27600,남,1986,중국,석사과정,신라대학교
27601,여,1986,중국,석사과정,전북대학교
27602,여,1986,몽골,학사과정,전북대학교
27603,남,1986,중국,대학부설 어학원 연수,관동대학교
27604,여,1986,베트남,석사과정,울산대학교
27605,남,1986,중국,대학부설 어학원 연수,세종대학교
27606,남,1986,중국,박사과정,고려대학교
27607,남,1986,카메룬,학사과정,경기대학교
27608,남,1986,중국,박사과정,성균관대학교
27609,남,1986,인도,박사과정,전북대학교
27610,남,1986,베트남,박사과정,전북대학교
27611,남,1986,우즈베키스탄,대학부설 어학원 연수,대한신학대학원대학교
27612,남,1986,파키스탄,박사과정,동아대학교
27613,남,1986,중국,학사과정,예원예술대학교
27614,남,1986,중국,학사과정,한양대학교
27615,여,1985,중국,석사과정,공주대학교
27616,여,1985,중국,전문학사과정,동강대학
27617,남,1985,중국,학사과정,건동대학교
27618,남,1986,중국,학술연구기관 특정연구자,한양대학교
27619,남,1986,핀란드,교환학생,경북대학교
27620,남,1986,중국,대학부설 어학원 연수,중앙신학대학원대학교
27621,여,1986,중국,석사과정,경희대학교국제캠퍼스
27622,남,1986,인도네시아,석사과정,전남대학교
27623,남,1986,베트남,전문학사과정,서강대학교
27624,남,1986,스리랑카,박사과정,경북대학교
27625,남,1986,인도,석사과정,아세아연합신학대학교
27626,남,1986,캄보디아,석사과정,신라대학교
27627,남,1986,인도,박사과정,전남대학교
27628,여,1986,베트남,학사과정,광주여자대학교
27629,남,1986,중국,석사과정,원광대학교
27630,남,1986,중국,대학부설 어학원 연수,상명대학교
27631,남,1986,중국,석사과정,가야대학교
27632,남,1986,몽골,석사과정,목포대학교
27633,여,1986,중국,석사과정,한세대학교
27634,남,1986,파키스탄,석사과정,경희대학교국제캠퍼스
27635,남,1986,중국,석사과정,평택대학교
27636,남,1986,인도,전문학사과정,경희대학교국제캠퍼스
27637,남,1986,중국,석사과정,성균관대학교
27638,남,1986,인도네시아,박사과정,국립부경대학교
27639,여,1986,가나,석사과정,삼육대학교
27640,여,1986,베트남,대학부설 어학원 연수,서울대학교
27641,남,1986,중국,전문학사과정,영남외국어대학
27642,남,1986,폴란드,박사과정,한국외국어대학교
27643,남,1986,인도,박사과정,부산대학교
27644,남,1986,중국,석사과정,안동대학교
27645,남,1986,캄보디아,석사과정,전남대학교
27646,남,1986,슬로바크,학사과정,전남대학교
27647,여,1986,중국,석사과정,충남대학교
27648,여,1986,베트남,학사과정,광주여자대학교
27649,남,1986,일본,대학부설 어학원 연수,서울시립대학교
27650,남,1986,중국,학사과정,경주대학교
27651,남,1986,카메룬,석사과정,세종대학교
27652,여,1986,중국,석사과정,서울대학교
27653,여,1986,중국,박사과정,인하국제의료센터
27654,남,1986,중국,학사과정,동국대학교
27655,여,1986,싱가포르,석사과정,고려대학교
27656,남,1986,중국,학사과정,중앙대학교
27657,남,1986,콩고민주공화국,학사과정,동명대학교
27658,여,1986,중국,대학부설 어학원 연수,상명대학교
27659,여,1986,인도,석사과정,고려대학교
27660,여,1986,중국,전문학사과정,강릉영동대학
27661,남,1986,이란,박사과정,(학)연세대학교
27662,남,1986,중국,대학부설 어학원 연수,한국외국어대학교
27663,남,1986,중국,전문학사과정,한영대학
27664,남,1986,중국,박사과정,서울대학교
27665,남,1986,중국,학사과정,동아대학교
27666,남,1986,중국,학사과정,동국대학교
27667,여,1986,중국,대학부설 어학원 연수,선문대학교
27668,여,1986,중국,박사과정,부산대학교
27669,남,1986,몽골,석사과정,대한신학대학원대학교
27670,여,1986,중국,석사과정,가천대학교
27671,여,1986,중국,학사과정,부산대학교
27672,여,1986,일본,대학부설 어학원 연수,서울시립대학교
27673,남,1986,중국,박사과정,연세대학교
27674,남,1986,캄보디아,박사과정,청심신학대학원대학교
27675,남,1986,가나,석사과정,전북대학교
27676,여,1986,중국,박사과정,세종대학교
27677,여,1986,중국,석사과정,배재대학교
27678,여,1986,베트남,석사과정,광주여자대학교
27679,여,1986,중국,석사과정,중앙대학교
27680,남,1986,필리핀,박사과정,안동대학교
27681,남,1986,중국,전문학사과정,전주기전대학
27682,여,1986,몽골,대학부설 어학원 연수,안양대학교
27683,여,1986,슬로베니아,학사과정,부산대학교
27684,남,1986,중국,학사과정,경동대학교
27685,남,1986,베트남,석사과정,울산대학교
27686,남,1986,중국,학사과정,전남대학교
27687,여,1986,한국계중국인,학사과정,한려대학교
27688,여,1986,인도,박사과정,명지대학교
27689,여,1986,중국,대학부설 어학원 연수,숭실대학교
27690,여,1986,카메룬,석사과정,아주대학교
27691,여,1986,중국,학사과정,신세한탄
27692,남,1986,키르기스스탄,대학부설 어학원 연수,대한신학대학원대학교
27693,여,1986,일본,대학부설 어학원 연수,서강대학교
27694,남,1986,베트남,박사과정,전남대학교
27695,여,1986,중국,석사과정,국립부경대학교
27696,여,1986,중국,석사과정,동국대학교
27697,남,1986,베트남,대학부설 어학원 연수,조선대학교
27698,여,1986,우크라이나,석사과정,한국개발연구원국제정책대학원대학교
27699,남,1986,베트남,석사과정,고려대학교
27700,남,1986,중국,전문학사과정,대원대학교
27701,남,1986,중국,석사과정,공주대학교
27702,남,1986,중국,석사과정,호남신학대학교
27703,남,1986,중국,석사과정,경희대학교
27704,남,1986,카메룬,대학부설 어학원 연수,대한신학대학원대학교
27705,남,1986,이란,석사과정,영남대학교
27706,남,1986,베트남,학사과정,위덕대학교
27707,남,1986,중국,석사과정,우송대학교
27708,여,1986,중국,학사과정,조선대학교
27709,여,1986,중국,석사과정,동의대학교
27710,여,1986,중국,대학부설 어학원 연수,전남대학교언어교육원
27711,남,1986,중국,석사과정,광운대학교
27712,남,1986,인도네시아,박사과정,한국과학기술원
27713,남,1986,중국,대학부설 어학원 연수,전남대학교언어교육원
27714,여,1986,중국,석사과정,성균관대학교
27715,여,1986,미국,대학부설 어학원 연수,전주대학교
27716,남,1986,우즈베키스탄,석사과정,선문대학교
27717,여,1986,중국,학사과정,선문대학교
27718,남,1986,우즈베키스탄,석사과정,경북대학교
27719,여,1986,중국,박사과정,부산외국어대학교
27720,남,1986,우즈베키스탄,석사과정,중부대학교
27721,남,1986,중국,석사과정,중부대학교
27722,여,1986,중국,석사과정,숙명여자대학교
27723,남,1986,중국,대학부설 어학원 연수,강릉영동대학
27724,남,1986,네팔,교환학생,서울대학교
27725,남,1986,우즈베키스탄,대학부설 어학원 연수,계명대학교
27726,남,1986,중국,석사과정,배재대학교
27727,남,1986,중국,석사과정,중앙신학대학원대학교
27728,남,1986,베트남,박사과정,울산대학교
27729,남,1986,중국,학사과정,건국대학교
27730,여,1986,필리핀,학사과정,전북대학교
27731,남,1986,중국,석사과정,경남대학교
27732,남,1986,중국,석사과정,전북대학교
27733,여,1986,미국,대학부설 어학원 연수,부산대학교
27734,여,1986,중국,대학부설 어학원 연수,홍익대학교
27735,남,1986,말레이시아,석사과정,한세대학교
27736,남,1986,중국,대학부설 어학원 연수,호남대학교
27737,여,1985,중국,석사과정,상명대학교
27738,여,1985,중국,대학부설 어학원 연수,고려대학교
27739,여,1986,중국,석사과정,동서대학교
27740,여,1986,중국,대학부설 어학원 연수,김포대학교
27741,남,1986,중국,박사과정,중앙대학교
27742,남,1985,파키스탄,박사과정,공주대학교
27743,여,1986,베트남,전문학사과정,영남외국어대학
27744,여,1986,이란,석사과정,한국개발연구원국제정책대학원대학교
27745,남,1986,중국,석사과정,경희대학교국제캠퍼스
27746,남,1986,베트남,대학부설 어학원 연수,경북대학교
27747,남,1986,베트남,대학부설 어학원 연수,서라벌대학
27748,남,1986,중국,학사과정,선문대학교
27749,남,1986,중국,학사과정,남부대학교
27750,여,1986,카메룬,대학부설 어학원 연수,선문대학교
27751,남,1986,러시아(연방),석사과정,한국기술교육대학교
27752,남,1986,베트남,석사과정,서울대학교
27753,남,1986,중국,석사과정,영남대학교
27754,여,1986,베트남,박사과정,서울대학교
27755,여,1986,몽골,박사과정,한국교원대학교
27756,여,1986,네팔,석사과정,전북대학교
27757,여,1986,중국,학사과정,청운대학교
27758,여,1986,스페인,대학부설 어학원 연수,고려대학교
27759,여,1986,미얀마,석사과정,경북대학교
27760,여,1986,중국,학사과정,상명대학교
27761,남,1986,중국,전문학사과정,세경대학
27762,여,1986,중국,석사과정,부산외국어대학교
27763,여,1986,중국,석사과정,경기대학교
27764,여,1986,베트남,학사과정,조선대학교
27765,여,1986,중국,석사과정,단국대학교
27766,남,1986,파키스탄,박사과정,전남대학교
27767,남,1986,중국,학사과정,삼육대학교
27768,여,1986,중국,석사과정,경일대학교
27769,여,1986,우간다,석사과정,한국전력국제원자력대학원대학교
27770,여,1986,러시아(연방),박사과정,한국학중앙연구원한국학대학원
27771,여,1986,중국,대학부설 어학원 연수,안양대학교
27772,여,1986,몽골,전문학사과정,전주비전대학교
27773,남,1986,중국,석사과정,청주대학교
27774,여,1986,방글라데시,박사과정,경북대학교
27775,남,1986,중국,석사과정,청주대학교
27776,남,1986,중국,석사과정,원광대학교
27777,남,1986,미얀마,석사과정,아세아연합신학대학교
27778,남,1986,인도,박사과정,한국기술교육대학교
27779,남,1986,한국계중국인,전문학사과정,신성대학
27780,남,1986,중국,대학부설 어학원 연수,강남대학교
27781,여,1986,중국,석사과정,동명대학교
27782,여,1986,중국,학사과정,서울시립대학교
27783,여,1986,중국,석사과정,서울대학교
27784,남,1986,파키스탄,석사과정,한양대학교
27785,여,1986,중국,대학부설 어학원 연수,계명대학교
27786,여,1986,중국,학사과정,한국영상대학교
27787,여,1986,중국,박사과정,충남대학교
27788,여,1986,중국,석사과정,전북대학교
27789,남,1986,중국,박사과정,명지대학교
27790,여,1986,중국,대학부설 어학원 연수,상명대학교 한국언어문화교육원
27791,여,1986,중국,대학부설 어학원 연수,성신여자대학교
27792,여,1986,중국,대학부설 어학원 연수,안산대학교
27793,남,1986,중국,석사과정,상명대학교
27794,남,1985,네팔,학사과정,동국대학교
27795,여,1986,중국,학사과정,중앙대학교
27796,여,1986,중국,석사과정,국민대학교
27797,여,1986,우즈베키스탄,석사과정,아주대학교
27798,남,1986,중국,석사과정,충북대학교
27799,여,1986,네팔,석사과정,서울신학대학교
27800,남,1986,케냐,학사과정,나사렛대학교
27801,여,1986,중국,석사과정,전북대학교
27802,남,1986,인도,박사과정,충남대학교
27803,남,1986,중국,학사과정,목포대학교
27804,여,1986,중국,석사과정,우석대학교
27805,남,1986,중국,대학부설 어학원 연수,칼빈대학교
27806,남,1986,미국,박사과정,한국과학기술연구원
27807,여,1986,일본,석사과정,홍익대학교
27808,여,1986,중국,석사과정,부산대학교
27809,여,1986,중국,학사과정,배재대학교
27810,여,1986,중국,석사과정,대진대학교
27811,남,1986,중국,학사과정,세명대학교
27812,여,1986,중국,학사과정,경북대학교
27813,남,1986,중국,박사과정,전남대학교
27814,여,1986,한국계중국인,전문학사과정,송호대학
27815,남,1986,우즈베키스탄,석사과정,우송대학교
27816,남,1986,에콰도르,석사과정,전북대학교
27817,남,1986,인도,박사과정,전북대학교
27818,남,1986,중국,학사과정,성균관대학교
27819,남,1986,핀란드,교환학생,아주대학교
27820,남,1986,중국,석사과정,명지대학교
27821,남,1986,피지,석사과정,목포대학교
27822,여,1986,타이,교환학생,동국대학교
27823,여,1986,일본,대학부설 어학원 연수,성균관대학교
27824,여,1986,몽골,석사과정,한림국제대학원대학교
27825,여,1986,일본,대학부설 어학원 연수,서울시립대학교
27826,남,1986,슬로바크,석사과정,성균관대학교
27827,남,1986,중국,석사과정,대진대학교
27828,남,1986,베트남,석사과정,한경대학교
27829,여,1986,미국,대학부설 어학원 연수,(학)연세대학교
27830,남,1986,중국,대학부설 어학원 연수,관동대학교
27831,여,1986,필리핀,석사과정,계명대학교
27832,여,1986,한국계중국인,학사과정,경일대학교
27833,여,1986,중국,대학부설 어학원 연수,연세대학교 국제캠퍼스
27834,남,1986,중국,박사과정,동국대학교 경주캠퍼스
27835,여,1986,베트남,석사과정,서울대학교
27836,남,1986,중국,학사과정,상명대학교
27837,여,1986,중국,박사과정,숙명여자대학교
27838,여,1986,중국,박사과정,부산대학교
27839,여,1986,중국,석사과정,한양대학교
27840,여,1986,중국,석사과정,이화여자대학교
27841,여,1986,인도,박사과정,인하대학교
27842,여,1986,중국,석사과정,가천대학교
27843,여,1985,카자흐스탄,대학부설 어학원 연수,성산효대학원대학교
27844,남,1986,독일,석사과정,성균관대학교
27845,남,1986,인도,박사과정,국민대학교
27846,남,1985,베트남,학사과정,위덕대학교
27847,남,1986,몽골,석사과정,전북대학교
27848,남,1986,중국,대학부설 어학원 연수,송곡대학
27849,여,1985,중국,박사과정,한국학중앙연구원한국학대학원
27850,남,1985,중국,석사과정,강원대학교
27851,여,1986,몰디브,석사과정,한국개발연구원국제정책대학원대학교
27852,남,1986,사우디아라비아,학사과정,영남대학교
27853,여,1986,말레이시아,석사과정,경희대학교
27854,남,1986,예멘공화국,석사과정,서울대학교
27855,남,1986,파키스탄,석사과정,아주대학교
27856,남,1986,한국계중국인,전문학사과정,가톨릭상지대학
27857,여,1986,중국,석사과정,가톨릭대학교(성심교정)
27858,남,1986,중국,학사과정,강원대학교
27859,여,1986,중국,학사과정,동국대학교
27860,여,1986,몽골,대학부설 어학원 연수,총신대학교
27861,여,1986,중국,석사과정,상명대학교
27862,여,1986,베트남,전문학사과정,영남외국어대학
27863,여,1986,중국,대학부설 어학원 연수,김천과학대학
27864,여,1986,중국,석사과정,건국대학교
27865,남,1986,중국,박사과정,고려대학교
27866,여,1986,중국,대학부설 어학원 연수,관동대학교
27867,남,1986,우즈베키스탄,대학부설 어학원 연수,서울기독대학교
27868,남,1986,몽골,석사과정,국민대학교
27869,여,1986,중국,학사과정,건동대학교
27870,여,1986,중국,석사과정,국립부경대학교
27871,남,1986,중국,전문학사과정,동부산대학교
27872,남,1986,중국,학사과정,선문대학교
27873,남,1986,우간다,학사과정,한동대학교
27874,남,1986,중국,학사과정,동의대학교
27875,남,1986,파키스탄,박사과정,한국과학기술원
27876,남,1986,미국,석사과정,서울대학교
27877,남,1986,중국,대학부설 어학원 연수,한민학교
27878,여,1986,페루,대학부설 어학원 연수,(학)연세대학교
27879,여,1986,카자흐스탄,박사과정,한국학중앙연구원한국학대학원
27880,여,1986,중국,석사과정,세명대학교
27881,여,1986,타이완,교환학생,원광대학교
27882,남,1986,중국,석사과정,상명대학교
27883,남,1986,이란,박사과정,(학)연세대학교
27884,여,1986,중국,대학부설 어학원 연수,홍익대학교
27885,남,1986,인도,박사과정,한양대학교
27886,남,1986,일본,교환학생,고려대학교
27887,남,1986,중국,석사과정,대구대학교
27888,남,1986,중국,석사과정,부산대학교
27889,남,1986,중국,대학부설 어학원 연수,한성대학교
27890,여,1986,일본,대학부설 어학원 연수,숭실대학교
27891,남,1986,중국,전문학사과정,창신대학교
27892,남,1986,중국,석사과정,전북대학교
27893,남,1986,네팔,석사과정,아주대학교
27894,여,1986,스웨덴,교환학생,서울대학교
27895,여,1986,한국계중국인,대학부설 어학원 연수,숭실대학교
27896,여,1986,인도네시아,대학부설 어학원 연수,영산대학교
27897,남,1986,체코,박사과정,숭실대학교
27898,남,1986,몽골,석사과정,부산대학교
27899,여,1986,홍콩,대학부설 어학원 연수,서울대학교
27900,여,1986,네팔,석사과정,국립부경대학교
27901,여,1986,인도네시아,대학부설 어학원 연수,부산대학교
27902,여,1986,중국,박사과정,강원대학교
27903,남,1986,말레이시아,박사과정,서울대학교
27904,여,1986,인도,박사과정,경북대학교
27905,여,1986,타이,석사과정,고려대학교
27906,남,1986,한국계중국인,전문학사과정,전주비전대학교
27907,여,1986,중국,학사과정,서울여자대학교
27908,여,1986,미얀마,대학부설 어학원 연수,안양대학교
27909,남,1986,중국,박사과정,인천대학교
27910,남,1986,탄자니아,학사과정,나사렛대학교
27911,여,1985,중국,대학부설 어학원 연수,위덕대학교
27912,남,1985,과테말라,박사과정,경희대학교국제캠퍼스
27913,여,1986,베트남,학사과정,건동대학교
27914,남,1986,중국,대학부설 어학원 연수,국민대학교
27915,여,1986,베트남,대학부설 어학원 연수,대구대학교
27916,여,1986,중국,대학부설 어학원 연수,한민학교
27917,여,1986,스리랑카,석사과정,이화여자대학교
27918,여,1986,중국,박사과정,전남대학교
27919,남,1986,중국,전문학사과정,대구미래대학
27920,여,1986,몽골,석사과정,개신대학원대학교
27921,남,1986,중국,대학부설 어학원 연수,국제신학대학원대학교
27922,여,1986,중국,대학부설 어학원 연수,(학)연세대학교
27923,여,1986,몽골,학사과정,숭실대학교
27924,여,1986,케냐,석사과정,연세대학교원주의과대학
27925,남,1986,스웨덴,석사과정,홍익대학교
27926,남,1986,타지키스탄,석사과정,숭실대학교
27927,남,1986,파키스탄,박사과정,서울대학교
27928,여,1986,중국,석사과정,청운대학교
27929,남,1986,중국,박사과정,동아대학교
27930,남,1986,중국,학사과정,건양대학교
27931,여,1986,터키,박사과정,연세대학교
27932,남,1986,파키스탄,석사과정,
27933,여,1986,중국,대학부설 어학원 연수,숭실대학교
27934,남,1986,중국,전문학사과정,동아인재대학
27935,여,1986,중국,석사과정,한양대학교
27936,여,1986,중국,박사과정,한국학중앙연구원한국학대학원
27937,남,1986,슬로바크,석사과정,한양대학교
27938,여,1986,중국,석사과정,대구가톨릭대학교
27939,남,1986,베트남,석사과정,숭실대학교
27940,여,1986,몽골,석사과정,계명대학교
27941,남,1986,중국,석사과정,중앙대학교
27942,남,1986,베트남,박사과정,명지대학교
27943,여,1986,몽골,석사과정,한림국제대학원대학교
27944,여,1986,중국,석사과정,계명대학교
27945,남,1986,짐바브웨,박사과정,계명대학교
27946,남,1986,과테말라,석사과정,전북대학교
27947,여,1986,중국,석사과정,이화여자대학교
27948,남,1986,중국,대학부설 어학원 연수,강릉영동대학
27949,남,1986,인도,대학부설 어학원 연수,동원대학
27950,남,1986,중국,박사과정,대진대학교
27951,남,1986,중국,대학부설 어학원 연수,충남대학교
27952,남,1986,네팔,석사과정,고려대학교세종캠퍼스
27953,남,1986,중국,박사과정,전남대학교
27954,남,1986,중국,대학부설 어학원 연수,한국항공대학교
27955,남,1986,한국계중국인,전문학사과정,충청대학교
27956,여,1986,중국,석사과정,한동대학교
27957,여,1986,중국,석사과정,청주대학교
27958,여,1986,중국,석사과정,위덕대학교
27959,여,1986,중국,대학부설 어학원 연수,경인여자대학
27960,여,1986,중국,석사과정,가천대학교
27961,여,1985,중국,석사과정,숙명여자대학교
27962,여,1986,중국,석사과정,건국대학교
27963,여,1986,중국,석사과정,국립부경대학교
27964,남,1985,파키스탄,석사과정,
27965,남,1985,중국,석사과정,한양대학교
27966,남,1986,네팔,석사과정,아주대학교
27967,남,1986,인도,박사과정,충북대학교
27968,여,1986,러시아(연방),전문학사과정,영진전문대학
27969,남,1986,중국,박사과정,한양대학교
27970,여,1986,인도네시아,박사과정,세종대학교
27971,남,1986,베트남,석사과정,동의대학교
27972,여,1986,중국,석사과정,건국대학교
27973,남,1986,중국,대학부설 어학원 연수,대구공업대학교
27974,여,1986,베트남,석사과정,숭실대학교
27975,여,1986,중국,박사과정,건국대학교
27976,남,1986,중국,학사과정,숭실대학교
27977,여,1986,인도,석사과정,아주대학교
27978,여,1986,몽골,석사과정,창원대학교
27979,남,1986,중국,대학부설 어학원 연수,부산외국어대학교
27980,남,1986,중국,대학부설 어학원 연수,안양대학교
27981,남,1986,몽골,대학부설 어학원 연수,인하대학교
27982,남,1986,베트남,전문학사과정,대경대학
27983,여,1986,몽골,석사과정,성산효대학원대학교
27984,남,1986,중국,학사과정,중앙대학교
27985,여,1986,중국,학사과정,부산외국어대학교
27986,남,1986,중국,대학부설 어학원 연수,성신여자대학교 외국어교육원
27987,여,1986,키르기스스탄,대학부설 어학원 연수,국제신학대학원대학교
27988,여,1986,몽골,석사과정,숭실대학교
27989,여,1986,중국,박사과정,가천대학교
27990,여,1986,이란,대학부설 어학원 연수,부산대학교
27991,남,1986,에티오피아,박사과정,서울대학교
27992,여,1986,말레이시아,박사과정,
27993,남,1986,파키스탄,석사과정,아주대학교
27994,여,1986,몰도바,박사과정,중앙대학교
27995,남,1986,중국,대학부설 어학원 연수,광신대학교
27996,여,1986,폴란드,석사과정,영남대학교
27997,여,1986,몽골,석사과정,강원대학교
27998,여,1986,베트남,박사과정,전남대학교
27999,여,1986,중국,대학부설 어학원 연수,성산효대학원대학교
28000,남,1986,중국,학사과정,건양대학교
28001,여,1986,중국,전문학사과정,한국영상대학교
28002,여,1986,일본,대학부설 어학원 연수,청심신학대학원대학교
28003,남,1986,중국,학사과정,경희대학교
28004,남,1986,중국,대학부설 어학원 연수,충남대학교 언어교육원
28005,여,1986,중국,학사과정,홍익대학교
28006,남,1986,중국,대학부설 어학원 연수,대진대학교
28007,남,1986,중국,학사과정,한중대학교
28008,여,1986,중국,학사과정,충남대학교
28009,남,1986,인도,박사과정,과학기술연합대학원대학교
28010,남,1986,중국,박사과정,강원대학교
28011,남,1986,인도,학술연구기관 특정연구자,포항공과대학교
28012,남,1986,중국,박사과정,강릉원주대학교
28013,남,1986,네팔,학사과정,한양대학교
28014,여,1986,러시아(연방),대학부설 어학원 연수,배재대학교
28015,여,1986,네팔,학사과정,우송대학교
28016,여,1986,몽골,학사과정,남서울대학교
28017,여,1986,중국,대학부설 어학원 연수,동신대학교
28018,여,1986,중국,대학부설 어학원 연수,웨스트민스터신학대학원대학교
28019,여,1986,스리랑카,석사과정,전주대학교
28020,남,1986,중국,대학부설 어학원 연수,국민대학교 언어교육원
28021,여,1986,인도,대학부설 어학원 연수,숙명여자대학교 국제언어교육원
28022,여,1986,독일,교환학생,건국대학교
28023,여,1986,중국,박사과정,충남대학교
28024,여,1986,중국,석사과정,경북대학교
28025,남,1986,중국,석사과정,국립부경대학교
28026,여,1986,일본,대학부설 어학원 연수,고려대학교
28027,남,1986,중국,대학부설 어학원 연수,선문대학교 한국어교육원
28028,남,1986,중국,대학부설 어학원 연수,동국대학교
28029,남,1986,베트남,석사과정,동국대학교
