성별,연령대,국적명,체류자격,학교명
여,1980년대생,러시아(연방),대학부설어학원연수,(학)연세대학교
여,1980년대생,중국,대학부설어학원연수,위덕대학교
남,1980년대생,파키스탄,박사유학,순천대학교
남,1980년대생,베트남,박사유학,수원대학교
남,1980년대생,몽골,박사유학,군산대학교
남,1980년대생,가나,석사유학,전남대학교
남,1980년대생,스페인,박사유학,한국과학기술원
여,1980년대생,중국,석사유학,인제대학교
여,1980년대생,몽골,대학부설어학원연수,김포대학교
남,1980년대생,한국계중국인,학사유학,영남대학교
남,1980년대생,중국,박사유학,고려대학교
여,1980년대생,중국,대학부설어학원연수,경희대학교국제캠퍼스
여,1980년대생,중국,박사유학,경희대학교국제캠퍼스
남,1980년대생,몽골,대학부설어학원연수,
남,1980년대생,중국,전문학사,전주비전대학교
남,1980년대생,네팔,박사유학,(학)연세대학교
남,1980년대생,베트남,대학부설어학원연수,조선대학교
남,1980년대생,파키스탄,박사유학,과학기술연합대학원대학교
여,1980년대생,중국,박사유학,서울대학교
남,1980년대생,중국,대학부설어학원연수,수원과학대학
남,1980년대생,몽골,대학부설어학원연수,대한신학대학원대학교
남,1980년대생,베트남,박사유학,중앙대학교
여,1980년대생,방글라데시,박사유학,경북대학교
남,1980년대생,베트남,박사유학,성균관대학교
남,1980년대생,미얀마,석사유학,한영신학대학교
여,1980년대생,카메룬,석사유학,이화여자대학교
남,1980년대생,중국,박사유학,용인대학교
남,1980년대생,베트남,전문학사,경북과학대학
남,1980년대생,베트남,학사유학,아시아대학교
남,1980년대생,베트남,전문학사,영남외국어대학
남,1980년대생,인도,박사유학,충남대학교약학대학
남,1980년대생,인도,박사유학,영남대학교
남,1980년대생,베트남,학사유학,아시아대학교
남,1980년대생,네팔,대학부설어학원연수,숙명여자대학교
남,1980년대생,과테말라,박사유학,경희대학교국제캠퍼스
남,1980년대생,타이완,석사유학,제주대학교
여,1980년대생,루마니아,박사유학,경북대학교
여,1980년대생,모로코,석사유학,한국과학기술원
여,1980년대생,미얀마,석사유학,감리교신학대학교
여,1980년대생,필리핀,박사유학,경상대학교
여,1980년대생,중국,학사유학,학교법인성결대학교
여,1980년대생,중국,대학부설어학원연수,공주대학교
남,1980년대생,중국,대학부설어학원연수,한민학교
남,1980년대생,인도,박사유학,전남대학교
여,1980년대생,인도네시아,석사유학,영산대학교
남,1980년대생,인도,박사유학,서울대학교
남,1980년대생,이란,박사유학,한국과학기술원
남,1980년대생,중국,석사유학,부산대학교
남,1980년대생,홍콩,석사유학,서강대학교
남,1980년대생,이란,박사유학,포항공과대학교
여,1980년대생,중국,석사유학,동국대학교
남,1980년대생,인도,박사유학,과학기술연합대학원대학교
여,1980년대생,브라질,석사유학,영남대학교
남,1980년대생,이란,박사유학,연세대학교원주캠퍼스
여,1980년대생,미얀마,석사유학,아주대학교
여,1980년대생,카메룬,석사유학,세종대학교
여,1980년대생,네팔,석사유학,아주대학교
남,1980년대생,미얀마,박사유학,학교법인칼빈신학원
여,1980년대생,베트남,학사유학,연성대학교
남,1980년대생,미국,대학부설어학원연수,서강대학교
남,1980년대생,중국,전문학사,송호대학
남,1980년대생,중국,석사유학,대진대학교
남,1980년대생,파키스탄,박사유학,과학기술연합대학원대학교
남,1980년대생,중국,박사유학,건국대학교
남,1980년대생,몽골,대학부설어학원연수,국제신학대학원대학교
남,1980년대생,인도,박사유학,대구가톨릭대학교
남,1980년대생,뉴질랜드,대학부설어학원연수,서강대학교
남,1980년대생,미국,대학부설어학원연수,크래프트웍스탭하우스판교
여,1980년대생,케냐,박사유학,장로회신학대학교
여,1980년대생,타이,대학부설어학원연수,인하대학교
여,1980년대생,중국,대학부설어학원연수,세종대학교
남,1980년대생,중국,학사유학,명지대학교
여,1980년대생,필리핀,박사유학,영남대학교
여,1980년대생,인도네시아,석사유학,한국개발연구원국제정책대학원대학교
남,1980년대생,중국,박사유학,영남대학교
여,1980년대생,베트남,박사유학,경북대학교
여,1980년대생,말레이시아,박사유학,한국과학기술원
여,1980년대생,중국,석사유학,국립부경대학교
남,1980년대생,브라질,대학부설어학원연수,전남대학교언어교육원
남,1980년대생,중국,석사유학,강원대학교
남,1980년대생,인도네시아,박사유학,국민대학교
남,1980년대생,이란,박사유학,경상대학교
여,1980년대생,나이지리아,석사유학,KDI국제정책대학원대학교
여,1980년대생,미얀마,박사유학,고려대학교
남,1980년대생,베냉,석사유학,한국외국어대학교
남,1980년대생,가봉,박사유학,
남,1980년대생,네팔,석사유학,경희의료원
여,1980년대생,이란,박사유학,순천향대학교(학)
여,1980년대생,인도네시아,박사유학,과학기술연합대학원대학교
남,1980년대생,중국,학사유학,동국대학교
여,1980년대생,벨로루시,교환학생,국민대학교
남,1980년대생,중국,대학부설어학원연수,고려대학교
남,1980년대생,이란,박사유학,전북대학교
여,1980년대생,필리핀,석사유학,명지대학교
여,1980년대생,타이,대학부설어학원연수,전주대학교
여,1980년대생,베트남,박사유학,경희대학교국제캠퍼스
남,1980년대생,중국,전문학사,강원도립대학
남,1980년대생,중국,전문학사,동우대학
남,1980년대생,르완다,대학부설어학원연수,선문대학교
여,1980년대생,알바니아,대학부설어학원연수,선문대학교
남,1980년대생,중국,박사유학,부산외국어대학교
여,1980년대생,미얀마,석사유학,대전대학교
여,1980년대생,중국,석사유학,영남대학교
남,1980년대생,중국,박사유학,동국대학교
여,1980년대생,중국,석사유학,전남대학교
여,1980년대생,중국,석사유학,한양대학교
여,1980년대생,파키스탄,석사유학,한양대학교
남,1980년대생,이란,박사유학,서울대학교
남,1980년대생,중국,박사유학,한세대학교
남,1980년대생,중국,박사유학,용인대학교
남,1980년대생,파키스탄,박사유학,국립부경대학교
남,1980년대생,중국,석사유학,목원대학교
여,1980년대생,중국,박사유학,단국대학교
여,1980년대생,불가리아,석사유학,(학)연세대학교
남,1980년대생,나이지리아,대학부설어학원연수,국제신학대학원대학교
여,1980년대생,이란,박사유학,세종대학교
남,1980년대생,몽골,석사유학,KDI국제정책대학원대학교
남,1980년대생,중국,학사유학,한국국제대학교
여,1980년대생,네팔,대학부설어학원연수,목포대학교
여,1980년대생,몽골,석사유학,인제대학교
남,1980년대생,인도네시아,석사유학,(학)연세대학교
남,1980년대생,한국계중국인,학사유학,한려대학교
여,1980년대생,일본,대학부설어학원연수,(학)연세대학교
여,1980년대생,몽골,대학부설어학원연수,대한신학대학원대학교
남,1980년대생,미얀마,석사유학,아세아연합신학대학교
남,1980년대생,인도,박사유학,충남대학교
여,1980년대생,타이,박사유학,강릉원주대학교
남,1980년대생,몽골,석사유학,한성대학교
남,1980년대생,중국,박사유학,경희대학교국제캠퍼스
여,1980년대생,베트남,박사유학,아주대학교
여,1980년대생,베트남,대학부설어학원연수,연세대학교
여,1980년대생,필리핀,석사유학,숙명여자대학교
여,1980년대생,몽골,대학부설어학원연수,한국국제대학교
여,1980년대생,중국,박사유학,원광대학교
남,1980년대생,베트남,대학부설어학원연수,한양대학교
남,1980년대생,중국,박사유학,한성대학교
남,1980년대생,베트남,박사유학,과학기술연합대학원대학교
남,1980년대생,방글라데시,석사유학,국민대학교
남,1980년대생,카메룬,석사유학,나사렛대학교
남,1980년대생,파키스탄,박사유학,과학기술연합대학원대학교
여,1980년대생,중국,전문학사,마산대학
여,1980년대생,몽골,학사유학,인천대학교
여,1980년대생,이란,석사유학,아주대학교
남,1980년대생,파키스탄,석사유학,조선대학교
남,1980년대생,파키스탄,박사유학,경북대학교
여,1980년대생,스리랑카,대학부설어학원연수,울산대학교
남,1980년대생,스리랑카,박사유학,성균관대학교
남,1980년대생,가나,박사유학,신라대학교
남,1980년대생,방글라데시,박사유학,과학기술연합대학원대학교
남,1980년대생,중국,학사유학,강원대학교삼척캠퍼스
여,1980년대생,중국,석사유학,남부대학교
남,1980년대생,네팔,박사유학,전북대학교
남,1980년대생,파키스탄,대학부설어학원연수,전주대학교
여,1980년대생,몽골,박사유학,과학기술연합대학원대학교
남,1980년대생,중국,석사유학,전북대학교
남,1980년대생,미국,박사유학,동국대학교
남,1980년대생,필리핀,대학부설어학원연수,가톨릭대학교
남,1980년대생,중국,석사유학,한국과학기술연구원
남,1980년대생,에콰도르,석사유학,서울대학교
남,1980년대생,베트남,학사유학,부산외국어대학교
여,1980년대생,중국,석사유학,서울시립대학교
여,1980년대생,몽골,대학부설어학원연수,웨스트민스터신학대학원대학교
여,1980년대생,중국,전문학사,송곡대학
남,1980년대생,캐나다,박사유학,(학)연세대학교
남,1980년대생,베트남,박사유학,성균관대학교
남,1980년대생,중국,학사유학,탐라대학교
남,1980년대생,몽골,석사유학,한성대학교
남,1980년대생,중국,석사유학,총신대학교
